timestamp,l1_bright_px,l2_bright_px,l1_triggered,l2_triggered,l1_confirmed,l2_confirmed,l1_dwell_s,l2_dwell_s,pending,count,event
1772010502.8334,47,31,0,1,0,0,12.195,1.880,0,0,L1_DWELL_SUPPRESSED
1772010502.8677,47,31,0,1,0,0,12.230,1.914,0,0,L1_DWELL_SUPPRESSED
1772010502.8989,47,31,0,1,0,0,12.261,1.945,0,0,L1_DWELL_SUPPRESSED
1772010502.9700,41,30,0,0,0,0,12.332,2.017,0,0,L2_DWELL_SUPPRESSED
1772010503.0086,46,30,0,0,0,0,12.370,2.055,0,0,L2_DWELL_SUPPRESSED
1772010503.0423,46,30,0,0,0,0,12.404,2.089,0,0,L2_DWELL_SUPPRESSED
1772010503.0911,47,31,0,0,0,0,12.453,2.138,0,0,L2_DWELL_SUPPRESSED
1772010503.1247,47,31,0,0,0,0,12.487,2.171,0,0,L2_DWELL_SUPPRESSED
1772010503.1642,47,31,0,0,0,0,12.526,2.211,0,0,L2_DWELL_SUPPRESSED
1772010503.1938,47,31,0,0,0,0,12.556,2.240,0,0,L2_DWELL_SUPPRESSED
1772010503.2648,47,31,0,0,0,0,12.627,2.311,0,0,L2_DWELL_SUPPRESSED
1772010503.2903,47,31,0,0,0,0,12.652,2.337,0,0,L2_DWELL_SUPPRESSED
1772010503.3438,47,31,0,0,0,0,12.706,2.390,0,0,L2_DWELL_SUPPRESSED
1772010503.4095,47,31,0,0,0,0,12.771,2.456,0,0,L2_DWELL_SUPPRESSED
1772010503.4773,47,31,0,0,0,0,12.839,2.524,0,0,L2_DWELL_SUPPRESSED
1772010503.5203,47,31,0,0,0,0,12.882,2.567,0,0,L2_DWELL_SUPPRESSED
1772010503.5397,47,31,0,0,0,0,12.902,2.586,0,0,L2_DWELL_SUPPRESSED
1772010503.5631,47,31,0,0,0,0,12.925,2.610,0,0,L2_DWELL_SUPPRESSED
1772010503.5927,47,31,0,0,0,0,12.955,2.639,0,0,L2_DWELL_SUPPRESSED
1772010503.6233,47,31,0,0,0,0,12.985,2.670,0,0,L2_DWELL_SUPPRESSED
1772010503.6450,47,31,0,0,0,0,13.007,2.692,0,0,L2_DWELL_SUPPRESSED
1772010503.6644,47,31,0,0,0,0,13.026,2.711,0,0,L2_DWELL_SUPPRESSED
1772010503.7074,47,31,0,0,0,0,13.069,2.754,0,0,L2_DWELL_SUPPRESSED
1772010503.7623,47,31,0,0,0,0,13.124,2.809,0,0,L2_DWELL_SUPPRESSED
1772010503.8122,47,31,0,0,0,0,13.174,2.859,0,0,L2_DWELL_SUPPRESSED
1772010503.8603,47,31,0,0,0,0,13.222,2.907,0,0,L2_DWELL_SUPPRESSED
1772010503.8880,47,31,0,0,0,0,13.250,2.935,0,0,L2_DWELL_SUPPRESSED
1772010503.9319,47,31,0,0,0,0,13.294,2.979,0,0,L2_DWELL_SUPPRESSED
1772010503.9522,47,31,0,0,0,0,13.314,2.999,0,0,L2_DWELL_SUPPRESSED
1772010503.9859,47,31,0,0,0,0,13.348,3.032,0,0,L2_DWELL_SUPPRESSED
1772010504.0223,47,31,0,0,0,0,13.384,3.069,0,0,L2_DWELL_SUPPRESSED
1772010504.0917,47,31,0,0,0,0,13.453,3.138,0,0,L2_DWELL_SUPPRESSED
1772010504.1108,47,31,0,0,0,0,13.473,3.157,0,0,L2_DWELL_SUPPRESSED
1772010504.1596,47,31,0,0,0,0,13.521,3.206,0,0,L2_DWELL_SUPPRESSED
1772010504.2033,47,31,0,0,0,0,13.565,3.250,0,0,L2_DWELL_SUPPRESSED
1772010504.2318,47,31,0,0,0,0,13.594,3.278,0,0,L2_DWELL_SUPPRESSED
1772010504.2698,47,31,0,0,0,0,13.632,3.316,0,0,L2_DWELL_SUPPRESSED
1772010504.3364,47,31,0,0,0,0,13.698,3.383,0,0,L2_DWELL_SUPPRESSED
1772010504.3641,47,31,0,0,0,0,13.726,3.411,0,0,L2_DWELL_SUPPRESSED
1772010504.3824,47,31,0,0,0,0,13.744,3.429,0,0,L2_DWELL_SUPPRESSED
1772010504.4351,47,31,0,0,0,0,13.797,3.482,0,0,L2_DWELL_SUPPRESSED
1772010504.5028,47,31,0,0,0,0,13.865,3.549,0,0,L2_DWELL_SUPPRESSED
1772010504.5446,47,31,0,0,0,0,13.906,3.591,0,0,L2_DWELL_SUPPRESSED
1772010504.5738,47,31,0,0,0,0,13.936,3.620,0,0,L2_DWELL_SUPPRESSED
1772010504.6145,47,31,0,0,0,0,13.976,3.661,0,0,L2_DWELL_SUPPRESSED
1772010504.6428,47,31,0,0,0,0,14.005,3.689,0,0,L2_DWELL_SUPPRESSED
1772010504.6815,47,31,0,0,0,0,14.043,3.728,0,0,L2_DWELL_SUPPRESSED
1772010504.7304,47,31,0,0,0,0,14.092,3.777,0,0,L2_DWELL_SUPPRESSED
1772010504.7629,47,31,0,0,0,0,14.125,3.809,0,0,L2_DWELL_SUPPRESSED
1772010504.8062,47,31,0,0,0,0,14.168,3.853,0,0,L2_DWELL_SUPPRESSED
1772010504.8515,47,31,0,0,0,0,14.213,3.898,0,0,L2_DWELL_SUPPRESSED
1772010504.9018,47,31,0,0,0,0,14.264,3.948,0,0,L2_DWELL_SUPPRESSED
1772010504.9340,47,31,0,0,0,0,14.296,3.981,0,0,L2_DWELL_SUPPRESSED
1772010504.9733,42,29,0,0,0,0,14.335,0.000,0,0,L1_DWELL_SUPPRESSED
1772010504.9983,46,32,0,1,0,0,14.360,0.000,0,0,L1_DWELL_SUPPRESSED
1772010505.0253,46,32,0,1,0,0,14.387,0.027,0,0,L1_DWELL_SUPPRESSED
1772010505.0804,46,32,0,1,0,0,14.442,0.082,0,0,L1_DWELL_SUPPRESSED
1772010505.1344,46,32,0,1,0,0,14.496,0.136,0,0,L1_DWELL_SUPPRESSED
1772010505.1931,46,32,0,1,0,0,14.555,0.195,0,0,L1_DWELL_SUPPRESSED
1772010505.2112,46,32,0,1,0,0,14.573,0.213,0,0,L1_DWELL_SUPPRESSED
1772010505.2334,46,32,0,1,0,0,14.595,0.235,0,0,L1_DWELL_SUPPRESSED
1772010505.2935,46,32,0,1,0,0,14.655,0.295,0,0,L1_DWELL_SUPPRESSED
1772010505.3085,46,32,0,1,0,0,14.670,0.310,0,0,L1_DWELL_SUPPRESSED
1772010505.3318,46,32,0,1,0,0,14.694,0.334,0,0,L1_DWELL_SUPPRESSED
1772010505.4075,46,32,0,1,0,0,14.769,0.409,0,0,L1_DWELL_SUPPRESSED
1772010505.4606,45,32,0,1,0,0,14.822,0.462,0,0,L1_DWELL_SUPPRESSED
1772010505.4816,45,32,0,1,0,0,14.843,0.483,0,0,L1_DWELL_SUPPRESSED
1772010505.5011,44,32,0,1,0,0,14.863,0.503,0,0,L1_DWELL_SUPPRESSED
1772010505.5568,40,32,0,1,0,0,14.919,0.559,0,0,L1_DWELL_SUPPRESSED
1772010505.5819,40,32,0,1,0,0,14.944,0.584,0,0,L1_DWELL_SUPPRESSED
1772010505.6510,40,32,0,1,0,0,15.013,0.653,0,0,L1_DWELL_SUPPRESSED
1772010505.6701,40,32,0,1,0,0,15.032,0.672,0,0,L1_DWELL_SUPPRESSED
1772010505.7077,40,32,0,1,0,0,15.070,0.709,0,0,L1_DWELL_SUPPRESSED
1772010505.7773,40,32,0,1,0,0,15.139,0.779,0,0,L1_DWELL_SUPPRESSED
1772010505.8084,40,32,0,1,0,0,15.170,0.810,0,0,L1_DWELL_SUPPRESSED
1772010505.8344,40,32,0,1,0,0,15.196,0.836,0,0,L1_DWELL_SUPPRESSED
1772010505.8895,40,32,0,1,0,0,15.251,0.891,0,0,L1_DWELL_SUPPRESSED
1772010505.9493,40,32,0,1,0,0,15.311,0.951,0,0,L1_DWELL_SUPPRESSED
1772010505.9711,40,32,0,1,0,0,15.333,0.973,0,0,L1_DWELL_SUPPRESSED
1772010505.9893,40,32,0,1,0,0,15.351,0.991,0,0,L1_DWELL_SUPPRESSED
1772010506.0565,40,32,0,1,0,0,15.418,1.058,0,0,L1_DWELL_SUPPRESSED
1772010506.0750,40,32,0,1,0,0,15.437,1.077,0,0,L1_DWELL_SUPPRESSED
1772010506.1221,40,32,0,1,0,0,15.484,1.124,0,0,L1_DWELL_SUPPRESSED
1772010506.1658,40,32,0,1,0,0,15.528,1.168,0,0,L1_DWELL_SUPPRESSED
1772010506.1904,40,32,0,1,0,0,15.552,1.192,0,0,L1_DWELL_SUPPRESSED
1772010506.2454,40,32,0,1,0,0,15.607,1.247,0,0,L1_DWELL_SUPPRESSED
1772010506.2757,40,32,0,1,0,0,15.638,1.277,0,0,L1_DWELL_SUPPRESSED
1772010506.3378,40,32,0,1,0,0,15.700,1.340,0,0,L1_DWELL_SUPPRESSED
1772010506.3679,40,32,0,1,0,0,15.730,1.370,0,0,L1_DWELL_SUPPRESSED
1772010506.3838,40,32,0,1,0,0,15.746,1.385,0,0,L1_DWELL_SUPPRESSED
1772010506.4323,40,32,0,1,0,0,15.794,1.434,0,0,L1_DWELL_SUPPRESSED
1772010506.4746,40,31,0,1,0,0,15.836,1.476,0,0,L1_DWELL_SUPPRESSED
1772010506.5160,40,31,0,1,0,0,15.878,1.518,0,0,L1_DWELL_SUPPRESSED
1772010506.5649,39,31,0,1,0,0,15.927,1.567,0,0,L1_DWELL_SUPPRESSED
1772010506.5917,39,31,0,1,0,0,15.954,1.593,0,0,L1_DWELL_SUPPRESSED
1772010506.6346,39,31,0,1,0,0,15.996,1.636,0,0,L1_DWELL_SUPPRESSED
1772010506.6678,39,31,0,1,0,0,16.030,1.669,0,0,L1_DWELL_SUPPRESSED
1772010506.7079,39,31,0,1,0,0,16.070,1.710,0,0,L1_DWELL_SUPPRESSED
1772010506.7520,39,31,0,1,0,0,16.114,1.754,0,0,L1_DWELL_SUPPRESSED
1772010506.7820,39,31,0,1,0,0,16.144,1.784,0,0,L1_DWELL_SUPPRESSED
1772010506.8516,39,31,0,1,0,0,16.213,1.853,0,0,L1_DWELL_SUPPRESSED
1772010506.8850,39,31,0,1,0,0,16.247,1.887,0,0,L1_DWELL_SUPPRESSED
1772010506.9075,39,31,0,1,0,0,16.269,1.909,0,0,L1_DWELL_SUPPRESSED
1772010506.9586,45,27,0,0,0,0,16.320,0.000,0,0,L1_DWELL_SUPPRESSED
1772010506.9854,45,27,0,0,0,0,16.347,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.0247,45,27,0,0,0,0,16.387,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.0734,45,28,0,0,0,0,16.435,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.1156,45,27,0,0,0,0,16.477,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.1554,45,27,0,0,0,0,16.517,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.2371,45,27,0,0,0,0,16.599,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.2623,45,27,0,0,0,0,16.624,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.3020,45,26,0,0,0,0,16.664,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.3327,45,26,0,0,0,0,16.694,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.3743,45,26,0,0,0,0,16.736,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.4005,45,26,0,0,0,0,16.762,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.4228,45,26,0,0,0,0,16.785,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.4653,45,26,0,0,0,0,16.827,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.5102,45,26,0,0,0,0,16.872,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.5405,45,26,0,0,0,0,16.902,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.6242,45,26,0,0,0,0,16.986,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.6708,45,26,0,0,0,0,17.033,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.7077,45,26,0,0,0,0,17.070,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.7378,45,26,0,0,0,0,17.100,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.7732,45,26,0,0,0,0,17.135,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.8016,45,26,0,0,0,0,17.163,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.8245,45,26,0,0,0,0,17.186,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.8594,45,26,0,0,0,0,17.221,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.9181,44,27,0,0,0,0,17.280,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.9573,44,27,0,0,0,0,17.319,0.000,0,0,L1_DWELL_SUPPRESSED
1772010507.9894,44,27,0,0,0,0,17.351,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.0246,44,27,0,0,0,0,17.386,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.0727,44,27,0,0,0,0,17.435,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.1084,44,27,0,0,0,0,17.470,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.1694,44,27,0,0,0,0,17.531,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.2290,44,27,0,0,0,0,17.591,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.2523,44,27,0,0,0,0,17.614,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.3025,44,27,0,0,0,0,17.664,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.3432,44,27,0,0,0,0,17.705,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.3656,44,27,0,0,0,0,17.727,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.3903,44,27,0,0,0,0,17.752,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.4563,44,27,0,0,0,0,17.818,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.4988,44,27,0,0,0,0,17.861,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.5328,44,27,0,0,0,0,17.895,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.5671,44,27,0,0,0,0,17.929,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.6108,44,27,0,0,0,0,17.973,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.6489,44,27,0,0,0,0,18.011,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.6850,44,27,0,0,0,0,18.047,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.7233,44,27,0,0,0,0,18.085,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.7503,44,27,0,0,0,0,18.112,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.8234,44,27,0,0,0,0,18.185,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.8657,44,27,0,0,0,0,18.228,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.9038,44,27,0,0,0,0,18.266,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.9293,44,27,0,0,0,0,18.291,0.000,0,0,L1_DWELL_SUPPRESSED
1772010508.9877,45,31,0,1,0,0,18.350,0.000,0,0,L1_DWELL_SUPPRESSED
1772010509.0258,45,31,0,1,0,0,18.388,0.038,0,0,L1_DWELL_SUPPRESSED
1772010509.0646,45,31,0,1,0,0,18.426,0.077,0,0,L1_DWELL_SUPPRESSED
1772010509.0866,45,31,0,1,0,0,18.448,0.099,0,0,L1_DWELL_SUPPRESSED
1772010509.1339,45,31,0,1,0,0,18.496,0.146,0,0,L1_DWELL_SUPPRESSED
1772010509.1611,45,31,0,1,0,0,18.523,0.173,0,0,L1_DWELL_SUPPRESSED
1772010509.2072,45,31,0,1,0,0,18.569,0.220,0,0,L1_DWELL_SUPPRESSED
1772010509.2359,45,31,0,1,0,0,18.598,0.248,0,0,L1_DWELL_SUPPRESSED
1772010509.2942,45,31,0,1,0,0,18.656,0.307,0,0,L1_DWELL_SUPPRESSED
1772010509.3168,45,31,0,1,0,0,18.679,0.329,0,0,L1_DWELL_SUPPRESSED
1772010509.3599,45,31,0,1,0,0,18.722,0.372,0,0,L1_DWELL_SUPPRESSED
1772010509.3977,45,31,0,1,0,0,18.760,0.410,0,0,L1_DWELL_SUPPRESSED
1772010509.4450,45,31,0,1,0,0,18.807,0.457,0,0,L1_DWELL_SUPPRESSED
1772010509.5008,45,31,0,1,0,0,18.863,0.513,0,0,L1_DWELL_SUPPRESSED
1772010509.5290,44,30,0,1,0,0,18.891,0.541,0,0,L1_DWELL_SUPPRESSED
1772010509.5667,44,30,0,1,0,0,18.929,0.579,0,0,L1_DWELL_SUPPRESSED
1772010509.6227,44,30,0,1,0,0,18.984,0.635,0,0,L1_DWELL_SUPPRESSED
1772010509.6721,44,30,0,1,0,0,19.034,0.684,0,0,L1_DWELL_SUPPRESSED
1772010509.7309,44,30,0,1,0,0,19.093,0.743,0,0,L1_DWELL_SUPPRESSED
1772010509.7781,44,30,0,1,0,0,19.140,0.790,0,0,L1_DWELL_SUPPRESSED
1772010509.8184,44,30,0,1,0,0,19.180,0.831,0,0,L1_DWELL_SUPPRESSED
1772010509.8619,46,31,0,1,0,0,19.224,0.874,0,0,L1_DWELL_SUPPRESSED
1772010509.8854,46,31,0,1,0,0,19.247,0.898,0,0,L1_DWELL_SUPPRESSED
1772010509.9200,46,31,0,1,0,0,19.282,0.932,0,0,L1_DWELL_SUPPRESSED
1772010509.9454,46,31,0,1,0,0,19.307,0.958,0,0,L1_DWELL_SUPPRESSED
1772010509.9772,46,31,0,1,0,0,19.339,0.990,0,0,L1_DWELL_SUPPRESSED
1772010510.0086,46,31,0,1,0,0,19.370,1.021,0,0,L1_DWELL_SUPPRESSED
1772010510.0332,46,31,0,1,0,0,19.395,1.046,0,0,L1_DWELL_SUPPRESSED
1772010510.0722,46,31,0,1,0,0,19.434,1.084,0,0,L1_DWELL_SUPPRESSED
1772010510.1349,46,31,0,1,0,0,19.497,1.147,0,0,L1_DWELL_SUPPRESSED
